Link,Name,Image,Category,Subcategory,Color,Current Price,Original Price,Description,Details,Tag,Status,Remarks,Timestamp
https://singapore.coach.com/women/shoes/cv388-urc.html,RONNIE LOAFER IN SIGNATURE TEXTILE JACQUARD,https://s7d2.scene7.com/is/image/Coach/cv388_urc_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CV388 URC,SGD 350.00,SGD 350.00,No Description Available,Signature textile jacquard and leather upper Leather lining and footbed Rubber outsole Slip on,,,In stock,2024-09-04 19:36:36
https://singapore.coach.com/women/shoes/cu163-slv.html,ABIGAIL FLAT,https://s7d2.scene7.com/is/image/Coach/cu163_slv_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CU163 SLV,SGD 295.00,SGD 295.00,"This go-everywhere Abigail ballet flat is our wear-with-everything style, perfect for work, weekends and vacations. Crafted of high-shine metallic leather finished with a sweet bow detail and our polished Signature hardware, it features a padded footbed for all-day comfort and a slip-resistant rubber sole.",Metallic leather upper Man-made leather lining and footbed Rubber outsole Slip on .5cm heel,,,In stock,2024-09-04 19:36:36
https://singapore.coach.com/women/shoes/cs052-wsa.html,LEAH LOAFER WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cs052_wsa_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS052 WSA,SGD 395.00,SGD 395.00,No Description Available,"Denim and leather upper Man-made leather lining, leather footbed Rubber outsole Slip on 4cm heel",,,In stock 2 Left in stock,2024-09-04 19:36:36
https://singapore.coach.com/women/shoes/cs080-blk.html,NIKKI SANDAL,https://s7d2.scene7.com/is/image/Coach/cs080_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS080 BLK,SGD 395.00,SGD 395.00,No Description Available,"Leather upper, Leather lining and footbed, Leather outsole, Slip on, 6.5cm heel",,,In stock 1 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cs100-wty.html,C201 LOW TOP SNEAKER IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/cs100_wty_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS100 WTY,SGD 395.00,SGD 395.00,No Description Available,"Signature canvas, canvas and leather upper Fabric lining and footbed Rubber outsole Lace-up closure",,,In stock 1 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cs057-wsa.html,JOLENE LOAFER,https://s7d2.scene7.com/is/image/Coach/cs057_wsa_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS057 WSA,SGD 395.00,SGD 395.00,"A classic style that’s both tailored and laidback, our Jolene loafer is a versatile work to weekend design. Crafted of casual-cool denim with smooth leather details, it’s finished with a subtle block heel and our polished Signature hardware for a heritage touch.","Denim and leather upper, Man-made leather lining and footbed, Leather outsole, Slip on, 2cm heel",,,In stock 2 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cu269-aqm.html,C201 LOW TOP SNEAKER IN SIGNATURE CANVAS JACQUARD,https://s7d2.scene7.com/is/image/Coach/cu269_aqm_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CU269 AQM,SGD 395.00,SGD 395.00,"Inspired by traditional court shoes, our C201 sneaker is crafted in a mix of our Signature canvas jacquard, suede and smooth leather. The versatile low-top features a grooved sole for great traction.","Signature canvas jacquard, leather and suede upper Fabric lining and footbed Rubber outsole Lace-up closure",,,In stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cu361-opi.html,RUNNER SNEAKER,https://s7d2.scene7.com/is/image/Coach/cu361_opi_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CU361 OPI,SGD 395.00,SGD 395.00,"A cool, classic sneaker style for on-the-run days, this elevated running shoe is crafted in a mix of suede, nylon and leather detailed with our puffy Signature. It’s finished with a comfortable EVA sole for all-day comfort and ease.","Nylon, suede and leather upper Fabric lining and footbed EVA outsole Lace-up closure",,,In stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cv386-urc.html,HOLLY SANDAL IN SIGNATURE TEXTILE JACQUARD,https://s7d2.scene7.com/is/image/Coach/cv386_urc_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CV386 URC,SGD 295.00,SGD 295.00,No Description Available,Signature textile jacquard upper Man-made leather lining and footbed Rubber outsole Slip on .5cm heel,,,In stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cs077-wsa.html,NIKKI SANDAL,https://s7d2.scene7.com/is/image/Coach/cs077_wsa_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS077 WSA,SGD 395.00,SGD 395.00,No Description Available,"Denim upper, Leather lining and footbed, Leather outsole, Slip on, 6.5cm heel",,,In stock 2 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cs105-wu7.html,RUNNER SNEAKER,https://s7d2.scene7.com/is/image/Coach/cs105_wu7_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS105 WU7,SGD 395.00,SGD 395.00,No Description Available,"Nylon, suede and leather upper Fabric lining and footbed EVA outsole Lace-up closure",,,In stock 2 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/ci217-opi.html,C201 LOW TOP SNEAKER IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/ci217_opi_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CI217 OPI,SGD 395.00,SGD 395.00,No Description Available,Signature coated canvas and leather upper Fabric lining and footbed Rubber outsole Lace-up closure,,,In stock 2 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cs104-wed.html,C301 SNEAKER,https://s7d2.scene7.com/is/image/Coach/cs104_wed_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS104 WED,SGD 425.00,SGD 425.00,No Description Available,"Metallic leather, suede and mesh upper Fabric lining and footbed Rubber and EVA outsole Lace-up closure",,,In stock 3 Left in stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cp941-tau.html,C301 SNEAKER,https://s7d2.scene7.com/is/image/Coach/cp941_tau_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CP941 TAU,SGD 425.00,SGD 425.00,"A sleek style based on classic running shoes, our sporty C301 sneaker is crafted in a mix of suede, leather and mesh fabric. Detailed with our name at the heel, the lace-up design is finished with our Signature, a lightweight EVA mid-sole and rubber outsole for all-day comfort and traction.","Suede, leather and mesh upper Fabric lining and footbed Rubber and EVA outsole Lace-up closure",,,In stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/cp943-chk.html,C301 SNEAKER WITH TEA ROSE,https://s7d2.scene7.com/is/image/Coach/cp943_chk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CP943 CHK,SGD 425.00,SGD 425.00,"A sleek style based on classic running shoes, our sporty C301 sneaker is crafted in a mix of suede, leather and mesh fabric featuring a scattering of our dimensional Tea Rose appliqué. Detailed with our name at the heel, the lace-up design is finished with our Signature, a lightweight EVA mid-sole and rubber outsole for all-day comfort and traction.","Suede, leather and mesh upper Fabric lining and footbed Rubber and EVA outsole Lace-up closure",,,In stock 2 Left in stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/cs094-aqm.html,BRYNN SANDAL,https://s7d2.scene7.com/is/image/Coach/cs094_aqm_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS094 AQM,SGD 395.00,SGD 395.00,"A laidback sporty design, our double strap Brynn sandal is crafted of smooth leather. Featuring a comfortable padded footbed, lightweight EVA outsole and adjustable Velcro closures for on-and-off ease, it’s finished with our polished Signature for a heritage touch.",Leather and man-made leather upper Man-made leather lining and footbed EVA outsole Velcro closure 2cm heel,,,In stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/ck017-blk.html,JOLENE LOAFER,https://s7d2.scene7.com/is/image/Coach/ck017_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CK017 BLK,SGD 375.00,SGD 375.00,No Description Available,Leather upper Leather lining and footbed Man-made leather outsole Slip on 1.5cm heel,,,In stock,2024-09-04 19:36:37
https://singapore.coach.com/women/shoes/cr047-wye.html,HOLLY SANDAL WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cr047_wye_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CR047 WYE,SGD 350.00,SGD 295.00,"An easy slip-on-and-go design, our plush quilted leather Holly is an effortlessly sophisticated style. The versatile flat sandal features a comfortable padded leather footbed, a rubber outsole for added traction and our polished Signature for a heritage touch.",Leather upper Man-made leather lining and footbed Rubber outsole Slip on .5cm heel,,,In stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/ci203-pog.html,INA SANDAL,https://s7d2.scene7.com/is/image/Coach/ci203_pog_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CI203 POG,SGD 375.00,SGD 375.00,"Ina is a sophisticated flat sandal featuring a loafer-inspired buckle detail accented with our polished Signature hardware for an iconic touch. Crafted of smooth metallic leather, it’s finished with a rubber sole for great traction.",Metallic leather upper Leather lining and footbed Rubber outsole Slip on 2cm heel,,,In stock 1 Left in stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/ci202-e4v.html,INA SANDAL IN SIGNATURE JACQUARD,https://s7d2.scene7.com/is/image/Coach/ci202_e4v_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CI202 E4V,No Current Price Available,No Original Price Available,"Ina is a sophisticated flat sandal featuring a loafer-inspired buckle detail accented with our polished Signature hardware for an iconic touch. Crafted of environmentally conscious Signature jacquard made from organic cotton and recycled plastic bottles, it’s finished with a rubber sole for great traction.",Signature jacquard and leather upper Leather lining and footbed Rubber outsole Slip on 2cm heel,,,Out of stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/c9059-stn.html,CITYSOLE HIGH TOP PLATFORM SNEAKER IN SIGNATURE JACQUARD,https://s7d2.scene7.com/is/image/Coach/c9059_stn_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,C9059 STN,No Current Price Available,No Original Price Available,"Built for the urban obstacle course, our lightweight High Top sneaker is made with proprietary Coach CitySole technology for maximum comfort and flexibility. Based on traditional high-cut court shoes, this retro style sits at the intersection of fashion and function. Crafted in a mix of smooth leather and our lightweight Signature jacquard, it features a high platform with shock-absorbing cushioned pods that provide all-day support. It’s finished with a grooved sole for superior movement and traction. Your feet will thank you.",Signature jacquard and leather upper Fabric lining and footbed Rubber outsole Lace-up closure,,,Out of stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/cp918-aqm.html,RONNIE LOAFER,https://s7d2.scene7.com/is/image/Coach/cp918_aqm_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CP918 AQM,SGD 350.00,SGD 350.00,Our Ronnie combines the classic good looks of a loafer with the functionality of a driving shoe featuring an elasticized topline and a grooved rubber sole complete with a heel protector. The versatile wear-with-everything style is crafted of smooth leather detailed with our polished Signature hardware for a touch of shine and is finished with a comfortable padded footbed.,Leather upper Leather lining and footbed Rubber outsole Slip on,,,In stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/cl595-brn-brown-2.html,SADIE SLINGBACK PUMP,https://s7d2.scene7.com/is/image/Coach/ck027_on9_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CK027 ON9,No Current Price Available,No Original Price Available,"Let’s get to the point. Accented with a gleaming chunky chain-link detail for rich dimension, our pointed-toe Sadie slingback is a sleek design for day or night. Crafted of smooth leather, it’s finished with a slender strap and a leg lengthening stiletto heel.",Leather upper Leather lining and footbed Leather outsole Buckle closure 9cm heel,,,Out of stock,2024-09-04 19:36:38
https://singapore.coach.com/women/bags/cr678-b4m2.html,WILLOW TOTE 18 WITH FLORAL PRINT,https://s7d2.scene7.com/is/image/Coach/cr678_b4m2_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR678 B4/M2,SGD 525.00,No Original Price Available,No Description Available,"Polished pebble leather Center open compartment Turnlock closure, leather and fabric lining Handles with 7.5cm drop Detachable strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 16cm (L) x 19cm (H) x 7cm (W)",,,In stock 1 Left in stock,2024-09-04 19:36:38
https://singapore.coach.com/women/bags/cq787-b4na.html,STRAW POCKET TOTE,https://s7d2.scene7.com/is/image/Coach/cq787_b4na_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CQ787 B4/NA,SGD 750.00,No Original Price Available,"A summery lightweight carryall, our Pocket Tote is crafted of woven straw in a process that takes over 4 ½ hours to complete. Detailed with an outside leather pocket accented with our Signature hardware, it has space for a 13” laptop, an inside zip pocket to secure essentials and is finished with both leather top handles and shoulder straps for versatile wear.",Straw and refined calf leather Inside zip pocket Short handles with 10cm drop Straps with 28.5cm drop Outside open pocket Fits a 33cm laptop 28.5cm (L) x 33cm (H) x 18cm (W),,,In stock 1 Left in stock,2024-09-04 19:36:38
https://singapore.coach.com/women/shoes/cl595-brn-brown-0.html,JESS LOAFER,https://s7d2.scene7.com/is/image/Coach/ck008_on9_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CK008 ON9,No Current Price Available,No Original Price Available,No Description Available,Leather upper Leather lining and footbed Rubber outsole Slip on 1.5cm heel,,,Out of stock,2024-09-04 19:36:39
https://singapore.coach.com/women/bags/cw550-b4nq4.html,WILLOW TOTE BAG 18 IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/cw550_b4nq4_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CW550 B4NQ4,SGD 525.00,No Original Price Available,No Description Available,"Signature coated canvas and refined calf leather Center zip compartment Turnlock and magnetic snap closures, leather and fabric lining Handles with 9.5cm drop Detachable strap with 59cm drop for shoulder or crossbody wear Removable zip pouch Four protective feet at base 18cm (L) x 14cm (H) x 10cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:39
https://singapore.coach.com/women/shoes/c8983-blk.html,GEORGIE SANDAL,https://s7d2.scene7.com/is/image/Coach/c8983_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,C8983 BLK,No Current Price Available,No Original Price Available,"Style and comfort combine on this Georgie sandal featuring a plush, pillowy leather strap woven with our Signature. The easy slip-on slide is finished with a durable shock-absorbing rubber outsole.",Leather upper Leather lining and footbed Rubber outsole Slip on,,,Out of stock,2024-09-04 19:36:39
https://singapore.coach.com/women/shoes/cm770-blk.html,JAYLA BOOTIE,https://s7d2.scene7.com/is/image/Coach/cm770_blk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CM770 BLK,No Current Price Available,No Original Price Available,No Description Available,"Leather upper Man-made leather lining, leather footbed Rubber outsole Pull on Shaft: 14cm height, 25.5cm circumference",,,Out of stock,2024-09-04 19:36:39
https://singapore.coach.com/women/shoes/cs106-mq1.html,LOWLINE LOW TOP SNEAKER IN SIGNATURE DENIM,https://s7d2.scene7.com/is/image/Coach/cs106_mq1_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CS106 MQ1,No Current Price Available,No Original Price Available,"Built for the urban obstacle course, our lightweight Lowline is made for maximum comfort and flexibility. An updated take on a classic style, this minimalist low-top sits at the intersection of fashion and function. Crafted of our casual-cool Signature denim, it features a comfortable cushioned insole and a TPU heel counter for added support and stability. Your feet will thank you.","Signature denim and leather upper, Fabric lining and footbed, Rubber outsole, Lace-up closure, Fit: Runs large, order 1/2 size down",,,Out of stock,2024-09-04 19:36:39
https://singapore.coach.com/women/bags/cr738-b4wrl.html,HARLEY SHOULDER BAG,https://s7d2.scene7.com/is/image/Coach/cr738_b4wrl_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR738 B4WRL,SGD 950.00,SGD 950.00,No Description Available,"Canvas and glovetanned leather Inside zip and multifunction pockets Snap closure, fabric lining Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear 22cm (L) x 17.5cm (H) x 6cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:39
https://singapore.coach.com/women/bags/cu863-b4bk.html,BOROUGH BOWLING BAG,https://s7d2.scene7.com/is/image/Coach/cu863_b4sf1_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CU863 B4SF1,SGD 795.00,SGD 795.00,No Description Available,"Glovetanned leather Inside snap pocket Zip closure, leather lining Handles with 7cm drop Detachable strap with 54.5cm drop for shoulder or crossbody wear 23cm (L) x 15cm (H) x 9.5cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:39
https://singapore.coach.com/women/bags/cw630-b4bk.html,TIMES SQUARE TABBY SHOULDER BAG 26 WITH QUILTING,https://s7d2.scene7.com/is/image/Coach/cw630_b4bk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CW630 B4/BK,"SGD 1,100.00",No Original Price Available,"Inspired by the dynamic energy of our hometown New York City, the Times Square Tabby is a modern take on an archival 1970s Coach design. Crafted of quilted washed nappa leather and finished with our Signature hardware for an iconic touch, the compact 26 features versatile styling options with an adjustable leather and chain strap to wear short or long on the shoulder and an adjustable leather crossbody strap.","Nappa leather Inside zip, snap and multifunction pockets Snap closure, fabric lining Outside snap pocket Detachable short strap with 28cm drop Detachable long strap with 54.5cm drop for shoulder or crossbody wear 26cm (L) x 21.5cm (H) x 10cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:39
https://singapore.coach.com/women/shoes/cl595-brn-brown-00.html,VERONICA SKIMMER,https://s7d2.scene7.com/is/image/Coach/ck012_on9_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-shoes,,CK012 ON9,SGD 325.00,SGD 325.00,No Description Available,Leather upper Leather lining and footbed Rubber outsole Buckle closure,,,In stock 1 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr738-b4wrk-b4-salt-stone-burnished-amber.html,HARLEY SHOULDER BAG-B4/Salt Stone/Burnished Amber,https://s7d2.scene7.com/is/image/Coach/cr738_b4wrk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR738 B4WRK,SGD 950.00,No Original Price Available,No Description Available,"Canvas and glovetanned leather Inside zip and multifunction pockets Snap closure, fabric lining Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear 22cm (L) x 17.5cm (H) x 6cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr703-b4ha.html,PILLOW TABBY SHOULDER BAG 20,https://s7d2.scene7.com/is/image/Coach/cr703_b4ha_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR703 B4/HA,SGD 750.00,SGD 750.00,"The Pillow Tabby reimagines the structured silhouette of an archival 1970s Coach design with plush, ultra-soft leather and wrapped Signature hardware. Smaller than the 26, the petite 20 features a multifunction pocket and space for a phone. It’s finished with two detachable straps to carry by hand, style as a short shoulder bag or wear crossbody.","Nappa leather, Inside zip and multifunction pockets, Snap closure, fabric lining, Detachable handle with 11cm drop, Outside open pocket, Detachable strap with 54.5cm drop for shoulder or crossbody wear, 21cm (L) x 12cm (H) x 6cm (W)",,,In stock 1 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cw566-b4nq4.html,CASSIE CROSSBODY BAG 17 IN SIGNATURE CANVAS,https://s7d2.scene7.com/is/image/Coach/cw566_b4nq4_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CW566 B4NQ4,SGD 475.00,No Original Price Available,No Description Available,"Signature coated canvas and refined calf leather Turnlock closure, fabric lining Handle with 1.5cm drop Outside open pocket Detachable chain strap with 25.5cm drop Detachable strap with 54.5cm drop for shoulder or crossbody wear 16.5cm (L) x 11.5cm (H) x 6cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr694-lhblk.html,ROGUE TOP HANDLE IN SIGNATURE DENIM,https://s7d2.scene7.com/is/image/Coach/cr694_lhblk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR694 LHBLK,"SGD 1,350.00","SGD 1,350.00",No Description Available,"Signature denim and glovetanned leather Inside zip and multifunction pockets Pushlock closure, fabric lining Top handle with 10.5cm drop Outside open pocket Detachable leather chain strap with 23cm drop Detachable long strap with 54.5cm drop for shoulder or crossbody wear 21.5cm (L) x 15.5cm (H) x 8.5cm (W)",,,In stock 1 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr671-b4wrk.html,IDOL BAG,https://s7d2.scene7.com/is/image/Coach/cr671_b4wrk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR671 B4WRK,"SGD 1,295.00","SGD 1,295.00",No Description Available,"Canvas and glovetanned leather Inside zip and snap pockets Two open compartments Magnetic snap closure, leather lining Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear Interchangeable chain strap with 23.5cm drop 21cm (L) x 16cm (H) x 8.5cm (W)",,,In stock 1 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cs243-b4in.html,WILLOW SHOULDER BAG,https://s7d2.scene7.com/is/image/Coach/cs243_b4in_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CS243 B4/IN,SGD 750.00,SGD 750.00,No Description Available,Denim and refined calf leather Inside multifunction pocket Center zip compartment Turnlock closure Detachable handle with 15cm drop Detachable strap with 54.5cm drop for shoulder or crossbody wear Four protective feet at base 31.5cm (L) x 23cm (H) x 11.5cm (W),,,In stock 2 Left in stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr672-b4wrk.html,IDOL BAG 23,https://s7d2.scene7.com/is/image/Coach/cr672_b4wrk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR672 B4WRK,SGD 995.00,SGD 995.00,No Description Available,"Canvas and glovetanned leather Inside zip and snap pockets Magnetic snap closure, leather lining Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear Interchangeable chain strap with 23.5cm drop 23cm (L) x 11cm (H) x 6cm (W)",,,In stock,2024-09-04 19:36:40
https://singapore.coach.com/women/bags/cr668-b4wrk.html,HARLEY SHOULDER BAG 23,https://s7d2.scene7.com/is/image/Coach/cr668_b4wrk_a0?fmt=jpg&wid=711&hei=888&qlt=80%2C1&op_sharpen=0&resMode=bicub&op_usm=5%2C0.2%2C0%2C0&iccEmbed=0&fit=vfit,women-bags,,CR668 B4WRK,SGD 895.00,SGD 895.00,No Description Available,"Canvas and glovetanned leather Inside zip and multifunction pockets Snap closure, fabric lining Detachable handle with 21cm drop Outside open pocket Detachable strap with 54.5cm drop for shoulder or crossbody wear 22.5cm (L) x 13.5cm (H) x 5cm (W)",,,In stock 2 Left in stock,2024-09-04 19:36:40
